"","PREDDEG_factor","Control_factor","NPT4_COMBINE","DEP_STAT_PCT_IND","PAR_ED_PCT_1STGEN","MD_FAMINC","PCTPELL","PCTFLOAN","GRAD_DEBT_MDN","WDRAW_DEBT_MDN","APPL_SCH_PCT_GE2","MD_EARN_WNE_P6","MD_EARN_WNE_P10","RPY_3YR_RT_SUPP","CDR3"
"445382","Certificate-degree","Private For-profit",22774,0.7959183673,0.5046968403,10907.52076,0.6791,0.5574,9500,4652.5,0.324729892,18400,23500,0.1112966055,0.19
"210748","Certificate-degree","Private For-profit",8047,0.614379085,0.6014492754,21701.05113,0.3544,0.3734,4950,2372,0.2222222222,16600,12700,0.6,0.154
"443942","Certificate-degree","Private For-profit",15871,0.5709459459,0.5294117647,15246.07743,0.4272,0.5874,16842,5500,0.3918918919,14300,14000,0.3417721519,0.067
"230852","Bachelor's-degree","Private Nonprofit",31573,0.2520630158,0.2637362637,68728.1474,0.2331,0.7022,27000,8100,0.6339084771,34800,39900,0.8118181818,0.052
"46163404","NotClassified","Public",14962.5,0.9096296296,0.5919191919,0,0.5266,0.6008,14000,5500,0.3377777778,25000,30600,0.4088072088,0
"167598","Bachelor's-degree","Private Nonprofit",36832,0.1786259542,0.3544973545,52570.56538,0.3753,0.7029,27000,9500,0.8183206107,40800,41700,0.6517412935,0.071
"174792","Bachelor's-degree","Private Nonprofit",21543,0.0137931034,0.149408284,94442.76422,0.2143,0.6153,26000,11000,0.6868965517,42800,56100,0.9270072993,0.014
"219639","Bachelor's-degree","Private Nonprofit",13333,0.6237897649,0.4430379747,28806.9555,0.4777,0.8204,32500,13939.5,0.6376210235,51100,54100,0.6106557377,0.063
"450182","Certificate-degree","Private For-profit",18252,0.7942462601,0.6384462151,10860.4298,0.8847,0.487,9500,4474,0.2078250863,13400,14300,0.2256774767,0.359
"203739","Associate's-degree","Private For-profit",16565,0.80546875,0.6552734375,13146.59939,0.8924,0.9611,12579.5,5367,0.35546875,19600,22400,0.2097264438,0.263
"367361","Certificate-degree","Private For-profit",9581,0.8586734694,0.8697632058,15113.14103,0.8793,0.7759,5571,2882,0.0719387755,21000,23100,0.4088072088,0.5
"438416","Bachelor's-degree","Private For-profit",19053,0.9178236634,0.5399317561,16576.05959,0.8107,0.8107,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"168281","Bachelor's-degree","Private Nonprofit",24772,0.0160771704,0.1663837012,81778.81513,0.2349,0.5752,22528,6500,0.7733118971,36100,44100,0.8481561822,0.055
"203580","Bachelor's-degree","Private Nonprofit",20484,0.1145454545,0.3996138996,60662.39985,0.3819,0.5876,27000,8250,0.6509090909,26600,31600,0.5942857143,0.133
"164614","Bachelor's-degree","Private Nonprofit",20454,0.2777777778,0.5076923077,37776.51093,0.434,0.6981,23500,10000,0.5740740741,25000,30600,0.6119402985,0.05
"409193","Certificate-degree","Private For-profit",4647,0.51171875,0.4383116883,7085.706169,0.7102,0,14000,5500,0.4167031045,16900,17600,0.4088072088,0
"137953","Bachelor's-degree","Private Nonprofit",11763,0.2976744186,0.3440860215,30798.8622,0.5755,0.4892,11350,5500,0.6046511628,21700,28100,0.61,0.148
"230630","Associate's-degree","Private For-profit",17311,0.8450257196,0.5500138927,14476.06306,0.8209,0.8174,24608,5859.5,0.371018934,24900,28500,0.2107329843,0.336
"456074","Certificate-degree","Private For-profit",14435,0.4659498208,0.4653061224,25319.22652,0.3836,0.6132,9833,5323,0.4265232975,25000,30600,0.4088072088,0
"145725","Bachelor's-degree","Private Nonprofit",16395,0.2419354839,0.3186157518,40896.74814,0.3183,0.4779,23721,9500,0.7655913978,52400,69300,0.8192,0.034
"454625","Certificate-degree","Private For-profit",16761,0.7884835295,0.5336189234,13186.93475,0.9024,0.8546,17886.5,5945.5,0.4176841639,20100,25300,0.1437151703,0.282
"172671","Associate's-degree","Public",3084,0.5240384615,0.5216216216,19565.18509,0.4803,0.1803,9159,4131,0.3461538462,20100,24600,0.4976525822,0.195
"15116601","NotClassified","Private For-profit",14962.5,0.7904077442,0.5848656294,15267.65023,0.5266,0.6008,24709,6132,0.4892930478,21400,23900,0.232300885,0.216
"467058","Associate's-degree","Private For-profit",20821,0.765962788,0.52367531,17679.94098,0.7073,0.7805,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"167987","Bachelor's-degree","Public",16340,0.1542056075,0.3529751589,55588.49518,0.3711,0.7023,25000,8250,0.7650571132,35200,45900,0.684004275,0.096
"200387","Certificate-degree","Private For-profit",13220,0.325,0.5076923077,31523.31752,0.2913,0.4252,10250,2976,0.4167031045,25000,18500,0.6607142857,0.023
"198260","Associate's-degree","Public",8937,0.557550894,0.423716359,19227.14217,0.4184,0.083,7322,4153,0.4265810047,22600,26900,0.4088072088,0
"443216","Certificate-degree","Private For-profit",10987,0.8369565217,0.4949152542,17844.93676,0.5631,0.6622,12566,4750,0.2309782609,25400,30600,0.4161073826,0.138
"241395","Bachelor's-degree","Private Nonprofit",4338,0.1886752588,0.3207863822,13506.49944,0.8817,0.3967,10000,3500,0.3156560321,13700,17900,0.3181390977,0.284
"476540","Certificate-degree","Private For-profit",15349,0.7770700637,0.6446280992,14566.2803,0.3986,0.2797,4700,1750,0.4140127389,25000,30600,0.4088072088,0
"454980","Certificate-degree","Private For-profit",13556,0.4107744108,0.5201612903,19756.77295,0.4733,0.6565,11449,4750,0.5387205387,25000,30600,0.4088072088,0
"458955","Graduate-degree","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"158431","Certificate-degree","Public",8177,0.5121370776,0.5079036507,18466.27386,0.4714,0.3978,11250,5500,0.5226082818,21800,28500,0.3035264484,0.273
"458274","Certificate-degree","Private For-profit",18493,0.4341846758,0.4376470588,19251.05517,0.3722,0.5852,12500,4750,0.5049115914,25000,30600,0.2413793103,0.4
"184348","Bachelor's-degree","Private Nonprofit",26199,0.0415384615,0.2453781513,66289.56447,0.298,0.6232,27000,8750,0.8538461538,30600,50300,0.784679089,0.053
"449117","Certificate-degree","Private For-profit",20070,0.7692183723,0.5611372381,14036.2652,0.7273,0.8393,18808.5,4750,0.3748589847,21600,19200,0.2097498396,0.172
"12468108","NotClassified","Private For-profit",14962.5,0.57107294,0.6706365503,12251.89645,0.5266,0.6008,9500,4750,0.3103061987,20200,24500,0.2064714946,0.225
"442639","Bachelor's-degree","Private For-profit",14962.5,0.8761904762,0.5454545455,13420.3028,0.0968,0.3226,32500,6250,0.4253968254,41000,56400,0.2787878788,0.328
"459356","Certificate-degree","Private For-profit",14962.5,0.9484978541,0.6728971963,0,0.0909,0.0909,14000,5500,0.1416309013,25000,30600,0.4088072088,0
"137272","Bachelor's-degree","Private Nonprofit",25412,0.4,0.5076923077,21307.81134,0.4694,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"210492","Bachelor's-degree","Private Nonprofit",11537,0.0775193798,0.3559322034,56789.03668,0.3291,0.5043,17677.5,5916,0.7054263566,25000,30600,0.4088072088,0.062
"138655","Certificate-degree","Private For-profit",11454,0.843030303,0.7413793103,12680.68715,0.2932,0.2331,6690.5,3191,0.0633333333,18700,21100,0.3364269142,0.024
"250072","Certificate-degree","Private For-profit",17342,0.7033898305,0.6568627451,23010.55699,0.4108,0.5514,5132,5500,0.2881355932,25600,25800,0.5568181818,0.145
"189273","Bachelor's-degree","Private Nonprofit",6477,0.5384615385,0.5076923077,12572.04935,0.4783,0,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"179159","Bachelor's-degree","Private Nonprofit",30654,0.2146240379,0.233281493,75632.05837,0.1445,0.3455,25000,9500,0.6989342806,42500,53800,0.7229508197,0.038
"247825","Bachelor's-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,18847.37351,0.8065,0.5806,14000,5500,0.4167031045,25000,30600,0.4088072088,0.058
"13859403","NotClassified","Private For-profit",14962.5,0.708461802,0.6089185033,10572.80863,0.5266,0.6008,9500,4750,0.2867420349,15900,20400,0.0976688103,0.166
"109907","Associate's-degree","Public",7452,0.7883650953,0.5681722246,8823.898476,0.5615,0,14000,5500,0.408224674,20800,31700,0.4088072088,0
"391810","Certificate-degree","Private Nonprofit",4297,0.8588235294,0.5076923077,3785.863315,0.6885,0,14000,5500,0.4167031045,11100,12900,0.4088072088,0
"221892","Bachelor's-degree","Private Nonprofit",19503,0.4138678223,0.3837072019,44749.35415,0.3636,0.6695,17857,11250,0.5677139762,33100,39200,0.6221264368,0.071
"45666705","NotClassified","Private For-profit",14962.5,0.9124417741,0.5200258956,17006.54528,0.5266,0.6008,32639,6334,0.4833254574,36500,49200,0.2362218678,0.151
"178484","Certificate-degree","Private For-profit",9423,0.637254902,0.5368731563,14588.8369,0.5516,0.6009,8291.5,3253.5,0.3529411765,15700,18000,0.4705882353,0.134
"128540","Certificate-degree","Private For-profit",17682,0.3692307692,0.5,30568.87865,0.3158,0.5461,9833,3750,0.2692307692,23600,19000,0.5043478261,0.225
"221838","Bachelor's-degree","Public",8918,0.3456148282,0.4160084255,24002.13429,0.6881,0.7819,26000,9500,0.7301084991,27400,34700,0.3007256894,0.135
"236610","Associate's-degree","Public",7068,0.6372894634,0.3929906542,20697.72219,0.2245,0.1624,13292.5,5131.5,0.562475519,30200,39100,0.5298210736,0.153
"230807","Bachelor's-degree","Private Nonprofit",24301,0.2581521739,0.2905081496,54815.29825,0.2907,0.6501,23000,6500,0.6041666667,36800,46300,0.7405405405,0.042
"428286","Bachelor's-degree","Private For-profit",25282,0.3686254644,0.4231300572,24035.16833,0.5329,0.8601,27000,6334,0.4716312057,25500,33300,0.3613595707,0.199
"425986","Certificate-degree","Private For-profit",15955,0.7879392971,0.5223081499,12818.4571,0.7804,0.8645,15433,4750,0.2523961661,18800,23300,0.21037182,0.126
"233754","Certificate-degree","Public",7067,0.6445078459,0.4562988705,18836.8976,0.4086,0.2124,8250,4500,0.4288159772,23500,29600,0.4042011458,0.183
"199892","Associate's-degree","Public",3800,0.5657949357,0.5159235669,20778.93427,0.64,0.1551,5250,4750,0.3553341636,21200,26900,0.4847161572,0.059
"461397","Certificate-degree","Private For-profit",16948,0.8841463415,0.7804878049,12895.11399,0.5583,0,14000,5500,0.1097560976,25000,30600,0.4088072088,0
"230047","Bachelor's-degree","Private Nonprofit",11567,0.363372093,0.2600401606,27824.95406,0.3479,0.2632,9405,4500,0.4476744186,29600,41500,0.716112532,0.053
"152381","Bachelor's-degree","Private Nonprofit",14262,0.6496674058,0.4532374101,33698.85741,0.4923,0.6667,25660,8006,0.5587583149,26900,31600,0.4960505529,0.078
"239877","Certificate-degree","Private For-profit",11089,0.4831460674,0.5316455696,25403.21893,0.5319,0.6064,7340,6073,0.4167031045,15200,18700,0.6705882353,0.092
"367194","Bachelor's-degree","Private For-profit",35599,0.17617866,0.2125984252,57177.07952,0.3635,0.6994,25125,8250,0.4392059553,22100,30800,0.5388888889,0.141
"448451","Associate's-degree","Private For-profit",21914,0.765962788,0.52367531,17679.94098,0.7191,0.8193,18772,6334,0.297031896,29300,38800,0.2615683733,0.286
"174932","Bachelor's-degree","Private Nonprofit",24838,0.6112138016,0.5076923077,57015.12326,0.5429,0.881,27000,12000,0.5106382979,25200,29400,0.6590909091,0.033
"131469","Bachelor's-degree","Private Nonprofit",29402,0.1365057312,0.1392405063,85172.97672,0.1377,0.4121,23000,11000,0.7158735672,49500,65400,0.8321984436,0.015
"166647","Associate's-degree","Public",12100,0.4291982449,0.4467881112,28031.43631,0.3332,0.2392,6900,3500,0.4958117272,32100,37400,0.6071871128,0.126
"188650","Certificate-degree","Private For-profit",24329,0.8404526167,0.5827186512,13544.18984,0.8085,0.7158,9500,4750,0.2421499293,21300,28800,0.2631315658,0.173
"411754","Certificate-degree","Private Nonprofit",14962.5,0.6112138016,0.5076923077,23059.17387,0.4419,0.6047,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"174358","Bachelor's-degree","Public",13824,0.2231100184,0.2453457447,59639.48771,0.3317,0.6468,22124,6756,0.4305470191,31700,36500,0.703666997,0.06
"227225","Associate's-degree","Public",5403,0.5101941748,0.5760095012,18604.86059,0.545,0.2034,6256,4787.5,0.3665048544,23700,28100,0.4088072088,0
"176734","Certificate-degree","Public",20389,0.6428571429,0.5076923077,28526.07558,0.5185,0.6296,14000,5500,0.4167031045,25000,30600,0.4088072088,0.131
"445504","Certificate-degree","Private For-profit",12197,0.6882716049,0.4415584416,11322.55669,0.7801,0.6667,13597,6275,0.4290123457,21000,23000,0.303030303,0.161
"456968","Certificate-degree","Private For-profit",11736,0.8628318584,0.5243243243,6120.373806,0.791,0.8731,16500,2950,0.4380530973,25000,30600,0.4088072088,0.4
"242565","Associate's-degree","Public",3337,0.2664411875,0.4083546462,6880.625459,0.8398,0,14000,5500,0.2788425404,16200,20300,0.4088072088,0
"180212","Associate's-degree","Public",4161,0.5965909091,0.3955223881,6633.534085,0.3684,0,14000,5500,0.2215909091,12600,15300,0.4088072088,0
"201627","Certificate-degree","Private For-profit",12204,0.6112138016,0.5076923077,19262.25746,0.6023,0.5114,14000,5500,0.4167031045,25000,30600,0.4088072088,0
"226107","Certificate-degree","Public",2892,0.5810810811,0.5625517813,18383.45441,0.4377,0.2652,10500,5060,0.4416785206,24600,27300,0.3666026871,0.261
"122791","Certificate-degree","Public",6102,0.4003075346,0.5170857511,17998.88333,0.1465,0.0088,4500,4500,0.472578165,27600,37000,0.6461538462,0.02
"239309","Bachelor's-degree","Private Nonprofit",23889,0.1023622047,0.2528409091,59514.77598,0.4056,0.8319,27375,8750,0.6299212598,25200,30700,0.6642857143,0.15
"260372","Associate's-degree","Public",4737,0.7592592593,0.5179282869,10015.09557,0.8568,0,14000,5500,0.25,14900,19100,0.4088072088,0
"440411","Bachelor's-degree","Private Nonprofit",14962.5,0.1582733813,0.5076923077,62272.29464,0.3,0.5,24625,5500,0.7050359712,20500,24100,0.7974683544,0.06
"381282","Certificate-degree","Private Nonprofit",13563,0.7680102134,0.6991607489,9906.248125,0.4303,0.2669,5600,2800,0.2084625205,17500,21700,0.2466379774,0.22
"406051","Certificate-degree","Private For-profit",4112,0.6683168317,0.5421686747,13864.65102,0.9556,0.9556,6340,4750,0.603960396,12900,15800,0.1739130435,0.451
"454324","Certificate-degree","Private For-profit",22011,0.6112138016,0.5117322614,13603.23841,0.7755,0.7415,14144,4750,0.4590264941,18600,21500,0.3360739979,0.097
"179548","Bachelor's-degree","Private Nonprofit",21032,0.2541567696,0.3290816327,47804.01467,0.3985,0.7178,24375,7000,0.6247030879,26600,33300,0.6436170213,0.098
"210784","Certificate-degree","Private For-profit",15876,0.5882352941,0.4583333333,14253.85312,0.801,0.966,10645,4750,0.3676470588,14600,17900,0.3394495413,0.141
"461184","Certificate-degree","Private For-profit",16060,0.6112138016,0.4594594595,0,0.6522,0.6522,14000,5500,0.4716981132,25000,30600,0.4088072088,0.131
"113573","Associate's-degree","Public",7604,0.4224647567,0.6418716257,18848.71834,0.4538,0.0399,7000,4500,0.377899045,23800,30100,0.447761194,0.217
"439127","Certificate-degree","Private For-profit",16992,0.7056643727,0.5834532374,14255.41125,0.736,0.6362,9498,3529,0.3488618317,18100,23100,0.1542910016,0.279
"454935","Certificate-degree","Private For-profit",7764,0.375,0.5076923077,25814.08782,0.7667,0.2667,14000,5500,0.4027777778,25000,30600,0.4088072088,0.142
"457855","Certificate-degree","Private For-profit",21088,0.3571428571,0.5537634409,26167.74928,0.4455,0.5682,9500,4750,0.2544642857,25000,30600,0.4088072088,0
"123448","Graduate-degree","Private Nonprofit",14962.5,0.4631306598,0.3692762186,38293.95917,0.5266,0.6008,27000,13000,0.5756791721,30400,38100,0.6034732272,0.071
"418010","Certificate-degree","Public",17337,0.8421052632,0.5076923077,26285.47831,0.7288,0.8983,9500,5500,0.4167031045,34400,30600,0.5555555556,0.178
"437316","Bachelor's-degree","Private Nonprofit",14962.5,0.4195156695,0.3240181269,57293.06101,0.2414,0.8541,25000,8332,0.7250712251,43000,52200,0.8276173285,0.047
"450483","Bachelor's-degree","Private For-profit",18429,0.9178236634,0.5399317561,16576.05959,0.5449,0.6527,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"456375","Associate's-degree","Private For-profit",25727,0.8131122833,0.5848254932,17682.04836,0.8142,0.8885,20000,3898,0.4898266767,23400,31100,0.2360153257,0.135
"215415","Associate's-degree","Private For-profit",20113,0.29,0.5150571132,28672.0826,0.6895,0.9134,18500,6000,0.2545454545,26200,34500,0.4966378482,0.214
"387925","Certificate-degree","Private For-profit",19068,0.7324921136,0.4750211685,16807.48188,0.4784,0.9569,8107,4750,0.309148265,20200,25000,0.3598014888,0.231
"214069","Bachelor's-degree","Private Nonprofit",22192,0.2881866065,0.3546325879,66492.28153,0.267,0.7276,27000,9500,0.5515425132,41700,48100,0.7136612022,0.063
"182865","Associate's-degree","Private For-profit",17077,0.655342196,0.506101104,24233.92112,0.4993,0.5854,12988.5,4089.5,0.282127031,24900,30400,0.4247810407,0.201
"446729","Bachelor's-degree","Private For-profit",21461,0.9178236634,0.5399317561,16576.05959,0.5455,0.6667,29213,5500,0.3939029156,33400,51100,0.2638079401,0.26
"201645","Bachelor's-degree","Private Nonprofit",28018,0.1374592834,0.1290322581,69895.77476,0.2074,0.5565,21852,8750,0.806514658,57700,68600,0.8333333333,0.017
"188182","Bachelor's-degree","Private Nonprofit",14567,0.3622291022,0.496350365,29571.93775,0.6474,0.7981,26625,6175,0.6749226006,27900,40100,0.465648855,0.134
"109651","Bachelor's-degree","Private Nonprofit",40862,0.2998522895,0.2215288612,28954.47274,0.3927,0.5412,35468.5,8250,0.5849335303,40600,56100,0.6176470588,0.083
"217581","Certificate-degree","Private For-profit",13708,0.5838150289,0.4592592593,27386.91131,0.5361,0.5979,9833,6024.5,0.3526011561,14800,20000,0.4524886878,0.136
"131159","Bachelor's-degree","Private Nonprofit",31530,0.0471473851,0.1465623713,82000.25786,0.1553,0.4913,23000,7375,0.7753565769,43100,55900,0.8097373479,0.046
"443359","Certificate-degree","Private For-profit",17717,0.7894736842,0.5357142857,4365.210185,0.4828,0.4751,13500,5526.5,0.3110047847,13500,20700,0.1238938053,0.218
"476391","Associate's-degree","Private For-profit",22271,0.8446683459,0.5531453362,21679.04519,1,0.9375,20000,7991.5,0.3912678421,16900,30600,0.3684210526,0.252
"174914","Bachelor's-degree","Private Nonprofit",29998,0.0848281016,0.1574401256,94658.29747,0.2119,0.5848,25000,8250,0.610612855,42000,56200,0.8517915309,0.036
"112561","Associate's-degree","Public",4197,0.5239463602,0.5603156708,13354.47519,0.2623,0,14000,5500,0.3601532567,18300,23700,0.4088072088,0
"445115","Associate's-degree","Private For-profit",18298,0.7314234557,0.4769103903,16946.6071,0.5791,0.7298,12228,4750,0.451656222,26100,32300,0.317555938,0.285
"13017407","NotClassified","Private For-profit",14962.5,0.6304593373,0.5441212418,17568.00539,0.5266,0.6008,12000,4750,0.2575301205,30800,36500,0.3975903614,0.24
"375744","Certificate-degree","Public",9777,0.7255102041,0.6635638298,13745.14993,0.2958,0,14000,5500,0.2591836735,19500,21200,0.4088072088,0
